%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
129.0, -8714.63223870185, -6864.287777458165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739315379E9, 0.0, 2021-06-13 13:18:59.315
130.0, -8740.694372736738, -6857.0234605101905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, -0.042, 1.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739323432E9, 0.0, 2021-06-13 13:18:59.323
131.0, -8910.969961997267, -6883.778498623193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 144.0, 254.0, 224.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.623604739323437E9, 0.0, 2021-06-13 13:18:59.323
132.0, -8906.544316595116, -6853.804809308625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739329983E9, 0.0, 2021-06-13 13:18:59.329
133.0, -8734.033552889055, -6857.895178543947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739329991E9, 0.0, 2021-06-13 13:18:59.329
134.0, -8714.229907301655, -6854.095381986544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739336971E9, 0.0, 2021-06-13 13:18:59.336
135.0, -8882.896170961401, -6872.915550817914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739344985E9, 0.0, 2021-06-13 13:18:59.344
136.0, -8920.402398157406, -6887.645350413961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739344991E9, 0.0, 2021-06-13 13:18:59.344
137.0, -8757.145256655844, -6875.59776015255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739352983E9, 0.0, 2021-06-13 13:18:59.352
138.0, -8696.884953604336, -6848.97683250628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473935299E9, 0.0, 2021-06-13 13:18:59.352
139.0, -8854.352993291974, -6856.107038987522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739359631E9, 0.0, 2021-06-13 13:18:59.359
140.0, -8930.371276184473, -6878.682300887383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739359636E9, 0.0, 2021-06-13 13:18:59.359
141.0, -8783.252094179643, -6869.205161238332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 160.0, 254.0, 224.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.623604739367697E9, 0.0, 2021-06-13 13:18:59.367
142.0, -8679.875276073846, -6876.3353677195755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739367705E9, 0.0, 2021-06-13 13:18:59.367
143.0, -8816.466786440229, -6846.585195849561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739375736E9, 0.0, 2021-06-13 13:18:59.375
144.0, -8934.752218097714, -6878.190562509366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739375752E9, 0.0, 2021-06-13 13:18:59.375
145.0, -8816.824414351513, -6881.543324177662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739382304E9, 0.0, 2021-06-13 13:18:59.382
146.0, -8680.43406968523, -6882.571504422606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739382311E9, 0.0, 2021-06-13 13:18:59.382
147.0, -8785.062585480522, -6892.763899894226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739390314E9, 0.0, 2021-06-13 13:18:59.390
148.0, -8929.611316872993, -6852.284890685665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739390321E9, 0.0, 2021-06-13 13:18:59.390
149.0, -8846.529882732617, -6839.566748090595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, -0.036000000000000004, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473939737E9, 0.0, 2021-06-13 13:18:59.397
150.0, -8687.184296510732, -6863.036079768668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 144.0, 254.0, 240.0, 31.0, 240.0, 0.0, 0.0, 0.0, 1.623604739397381E9, 0.0, 2021-06-13 13:18:59.397
151.0, -8749.366849585396, -6883.756146878737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739405457E9, 0.0, 2021-06-13 13:18:59.405
152.0, -8909.450043374305, -6880.805716610636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739411937E9, 0.0, 2021-06-13 13:18:59.411
153.0, -8870.379194066429, -6876.760050864226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739411961E9, 0.0, 2021-06-13 13:18:59.411
154.0, -8699.209535027687, -6854.877693042481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739419927E9, 0.0, 2021-06-13 13:18:59.419
155.0, -8720.510747493596, -6847.769838305693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739419934E9, 0.0, 2021-06-13 13:18:59.419
156.0, -8894.653188544893, -6897.7036354188485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473942788E9, 0.0, 2021-06-13 13:18:59.427
157.0, -8896.821307757058, -6902.643370943471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739427885E9, 0.0, 2021-06-13 13:18:59.427
158.0, -8723.371770783875, -6868.26638797121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739435152E9, 0.0, 2021-06-13 13:18:59.435
159.0, -8694.58272392544, -6907.292533790176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018000000000000002, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739435159E9, 0.0, 2021-06-13 13:18:59.435
160.0, -8864.031298641123, -6906.577277967606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 112.0, 255.0, 0.0, 31.0, 224.0, 0.0, 0.0, 0.0, 1.623604739442634E9, 0.0, 2021-06-13 13:18:59.442
161.0, -8911.662866075381, -6927.118531122033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739442663E9, 0.0, 2021-06-13 13:18:59.442
162.0, -8750.618547274893, -6908.186603568388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739451016E9, 0.0, 2021-06-13 13:18:59.451
163.0, -8681.261084230076, -6879.442260198863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739451023E9, 0.0, 2021-06-13 13:18:59.451
164.0, -8837.566833206038, -6917.104949606055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739458534E9, 0.0, 2021-06-13 13:18:59.458
165.0, -8925.230374959752, -6924.190452598388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739458541E9, 0.0, 2021-06-13 13:18:59.458
166.0, -8780.480477867184, -6874.681338629883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473946476E9, 0.0, 2021-06-13 13:18:59.464
167.0, -8670.554598635985, -6891.4227952269075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739472258E9, 0.0, 2021-06-13 13:18:59.472
168.0, -8801.759338588636, -6904.36445526653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739472265E9, 0.0, 2021-06-13 13:18:59.472
169.0, -8923.129310980954, -6898.329484263598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739480151E9, 0.0, 2021-06-13 13:18:59.480
170.0, -8811.147071259866, -6871.373280450497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 112.0, 255.0, 0.0, 32.0, 16.0, 0.0, 0.0, 0.0, 1.623604739480157E9, 0.0, 2021-06-13 13:18:59.480
171.0, -8670.53224689153, -6895.088481317578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739488273E9, 0.0, 2021-06-13 13:18:59.488
172.0, -8767.404707360829, -6882.750318378248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473948828E9, 0.0, 2021-06-13 13:18:59.488
173.0, -8916.75906381119, -6916.792025183681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739494873E9, 0.0, 2021-06-13 13:18:59.494
174.0, -8847.826283911025, -6895.200240039854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739494878E9, 0.0, 2021-06-13 13:18:59.494
175.0, -8686.424337199252, -6910.779405925204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739502798E9, 0.0, 2021-06-13 13:18:59.502
176.0, -8741.610794259404, -6915.3168100496305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739502806E9, 0.0, 2021-06-13 13:18:59.502
177.0, -8910.858203274991, -6879.55401892114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739510841E9, 0.0, 2021-06-13 13:18:59.510
178.0, -8879.252836615186, -6905.526745978206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739510852E9, 0.0, 2021-06-13 13:18:59.510
179.0, -8705.266857775076, -6912.008751870246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, -0.032, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739517983E9, 0.0, 2021-06-13 13:18:59.517
180.0, -8714.743997424126, -6899.22355404181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 176.0, 254.0, 240.0, 31.0, 240.0, 0.0, 0.0, 0.0, 1.623604739517989E9, 0.0, 2021-06-13 13:18:59.517
181.0, -8890.540467565115, -6909.728873935804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6236047395245E9, 0.0, 2021-06-13 13:18:59.524
182.0, -8904.532659594139, -6915.719141449827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739532374E9, 0.0, 2021-06-13 13:18:59.532
183.0, -8733.474759277673, -6881.02923405519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739532382E9, 0.0, 2021-06-13 13:18:59.532
184.0, -8698.650741416304, -6909.192432068877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739540482E9, 0.0, 2021-06-13 13:18:59.540
185.0, -8866.489990531205, -6921.463539774841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739540488E9, 0.0, 2021-06-13 13:18:59.540
186.0, -8921.251764446708, -6916.277935061209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739546987E9, 0.0, 2021-06-13 13:18:59.546
187.0, -8762.35321311393, -6898.620056941517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739546993E9, 0.0, 2021-06-13 13:18:59.546
188.0, -8684.122107520356, -6896.988379596279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739555078E9, 0.0, 2021-06-13 13:18:59.555
189.0, -8834.169368048832, -6905.549097722662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.034, 1.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739555085E9, 0.0, 2021-06-13 13:18:59.555
190.0, -8933.075837263565, -6917.79785368417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 176.0, 255.0, 16.0, 32.0, 16.0, 0.0, 0.0, 0.0, 1.623604739563093E9, 0.0, 2021-06-13 13:18:59.563
191.0, -8796.283161197087, -6904.051530844156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739563115E9, 0.0, 2021-06-13 13:18:59.563
192.0, -8677.52834290604, -6876.558885164129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739570189E9, 0.0, 2021-06-13 13:18:59.570
193.0, -8801.379358932896, -6895.714330162326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739570214E9, 0.0, 2021-06-13 13:18:59.570
194.0, -8931.57827038506, -6902.419853498919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739577703E9, 0.0, 2021-06-13 13:18:59.577
195.0, -8829.028466824111, -6908.32071403512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739577709E9, 0.0, 2021-06-13 13:18:59.577
196.0, -8682.781002853037, -6920.100083363067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739584686E9, 0.0, 2021-06-13 13:18:59.584
197.0, -8770.869227751402, -6915.517975749729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739592713E9, 0.0, 2021-06-13 13:18:59.592
198.0, -8924.202194714808, -6917.440225772885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473959272E9, 0.0, 2021-06-13 13:18:59.592
199.0, -8863.114877118454, -6933.622888758528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.03, 1.026, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739599916E9, 0.0, 2021-06-13 13:18:59.599
200.0, -8695.76736638157, -6894.2391150282765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 192.0, 254.0, 240.0, 32.0, 32.0, 0.0, 0.0, 0.0, 1.623604739599923E9, 0.0, 2021-06-13 13:18:59.599
201.0, -8738.816826202492, -6918.289592062187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739607301E9, 0.0, 2021-06-13 13:18:59.607
202.0, -8909.360636396485, -6929.80074045667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739607306E9, 0.0, 2021-06-13 13:18:59.607
203.0, -8884.237275628719, -6903.783309910693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473961542E9, 0.0, 2021-06-13 13:18:59.615
204.0, -8708.664322932282, -6934.4499033033735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739615426E9, 0.0, 2021-06-13 13:18:59.615
205.0, -8711.480642733652, -6917.328467050608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739623968E9, 0.0, 2021-06-13 13:18:59.623
206.0, -8888.19353439731, -6907.1584233234435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739623991E9, 0.0, 2021-06-13 13:18:59.623
207.0, -8909.606505585492, -6923.430493286907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62360473963004E9, 0.0, 2021-06-13 13:18:59.630
208.0, -8740.15793086981, -6918.848385673569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739630046E9, 0.0, 2021-06-13 13:18:59.630
209.0, -8700.125956550355, -6903.828013399603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.034, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739638085E9, 0.0, 2021-06-13 13:18:59.638
210.0, -8876.101240646987, -6919.27306881822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 192.0, 255.0, 0.0, 32.0, 32.0, 0.0, 0.0, 0.0, 1.623604739638092E9, 0.0, 2021-06-13 13:18:59.638
211.0, -8937.568537899082, -6944.731705752815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739645008E9, 0.0, 2021-06-13 13:18:59.645
212.0, -8782.313320912519, -6917.283763561698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739645014E9, 0.0, 2021-06-13 13:18:59.645
213.0, -8703.545773452017, -6911.852289659058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739653155E9, 0.0, 2021-06-13 13:18:59.653
214.0, -8861.572606751039, -6910.17590882491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739659618E9, 0.0, 2021-06-13 13:18:59.659
215.0, -8969.084497581065, -6906.5102227342395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739659624E9, 0.0, 2021-06-13 13:18:59.659
216.0, -8838.41619949534, -6916.70261820586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739667652E9, 0.0, 2021-06-13 13:18:59.667
217.0, -8715.593363713428, -6924.391618298486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739667658E9, 0.0, 2021-06-13 13:18:59.667
218.0, -8850.530844990117, -6895.200240039854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, -0.032, 1.028, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.623604739675742E9, 0.0, 2021-06-13 13:18:59.675
